macc_mode,cap_scenario,msr_level,regime,year,kau_realized_krw
step,base,L1,frictionless,2026,34292
step,base,L1,frictionless,2027,36231
step,base,L1,frictionless,2028,38280
step,base,L1,frictionless,2029,40444
step,base,L1,frictionless,2030,42731
step,base,L1,frictionless,2031,45147
step,base,L1,frictionless,2032,46425
step,base,L1,frictionless,2033,49050
step,base,L1,frictionless,2034,51169
step,base,L1,frictionless,2035,54062
step,base,L1,frictionless,2036,57119
step,base,L1,frictionless,2037,60349
step,base,L1,frictionless,2038,63761
step,base,L1,frictionless,2039,67366
step,base,L1,frictionless,2040,67461
step,base,L1,noresponse,2026,33188
step,base,L1,noresponse,2027,35065
step,base,L1,noresponse,2028,37047
step,base,L1,noresponse,2029,39142
step,base,L1,noresponse,2030,41355
step,base,L1,noresponse,2031,43693
step,base,L1,noresponse,2032,46164
step,base,L1,noresponse,2033,48774
step,base,L1,noresponse,2034,51532
step,base,L1,noresponse,2035,54445
step,base,L1,noresponse,2036,57524
step,base,L1,noresponse,2037,60776
step,base,L1,noresponse,2038,64212
step,base,L1,noresponse,2039,67843
step,base,L1,noresponse,2040,67461
step,base,L1,perverse,2026,32912
step,base,L1,perverse,2027,34774
step,base,L1,perverse,2028,36739
step,base,L1,perverse,2029,38816
step,base,L1,perverse,2030,41011
step,base,L1,perverse,2031,43330
step,base,L1,perverse,2032,46099
step,base,L1,perverse,2033,48705
step,base,L1,perverse,2034,51623
step,base,L1,perverse,2035,54541
step,base,L1,perverse,2036,57625
step,base,L1,perverse,2037,60883
step,base,L1,perverse,2038,64325
step,base,L1,perverse,2039,67962
step,base,L1,perverse,2040,67461
step,base,L1,perverse_low,2026,32636
step,base,L1,perverse_low,2027,34482
step,base,L1,perverse_low,2028,36430
step,base,L1,perverse_low,2029,38491
step,base,L1,perverse_low,2030,40667
step,base,L1,perverse_low,2031,42966
step,base,L1,perverse_low,2032,46034
step,base,L1,perverse_low,2033,48636
step,base,L1,perverse_low,2034,51714
step,base,L1,perverse_low,2035,54636
step,base,L1,perverse_low,2036,57726
step,base,L1,perverse_low,2037,60990
step,base,L1,perverse_low,2038,64438
step,base,L1,perverse_low,2039,68082
step,base,L1,perverse_low,2040,67461
step,base,L1,reform,2026,32912
step,base,L1,reform,2027,34905
step,base,L1,reform,2028,37016
step,base,L1,reform,2029,39256
step,base,L1,reform,2030,41630
step,base,L1,reform,2031,44147
step,base,L1,reform,2032,46275
step,base,L1,reform,2033,48922
step,base,L1,reform,2034,51296
step,base,L1,reform,2035,54153
step,base,L1,reform,2036,57170
step,base,L1,reform,2037,60402
step,base,L1,reform,2038,63817
step,base,L1,reform,2039,67426
step,base,L1,reform,2040,67461
step,base,L2,frictionless,2026,37100
step,base,L2,frictionless,2027,39198
step,base,L2,frictionless,2028,41414
step,base,L2,frictionless,2029,43756
step,base,L2,frictionless,2030,46230
step,base,L2,frictionless,2031,48844
step,base,L2,frictionless,2032,46425
step,base,L2,frictionless,2033,49049
step,base,L2,frictionless,2034,51049
step,base,L2,frictionless,2035,53935
step,base,L2,frictionless,2036,54561
step,base,L2,frictionless,2037,57646
step,base,L2,frictionless,2038,60905
step,base,L2,frictionless,2039,64349
step,base,L2,frictionless,2040,67461
step,base,L2,noresponse,2026,33188
step,base,L2,noresponse,2027,35065
step,base,L2,noresponse,2028,37047
step,base,L2,noresponse,2029,39142
step,base,L2,noresponse,2030,41355
step,base,L2,noresponse,2031,43693
step,base,L2,noresponse,2032,46164
step,base,L2,noresponse,2033,48774
step,base,L2,noresponse,2034,51532
step,base,L2,noresponse,2035,54445
step,base,L2,noresponse,2036,57524
step,base,L2,noresponse,2037,60776
step,base,L2,noresponse,2038,64212
step,base,L2,noresponse,2039,67843
step,base,L2,noresponse,2040,67461
step,base,L2,perverse,2026,32210
step,base,L2,perverse,2027,34032
step,base,L2,perverse,2028,35955
step,base,L2,perverse,2029,37988
step,base,L2,perverse,2030,40136
step,base,L2,perverse,2031,42405
step,base,L2,perverse,2032,46099
step,base,L2,perverse,2033,48705
step,base,L2,perverse,2034,51653
step,base,L2,perverse,2035,54572
step,base,L2,perverse,2036,58265
step,base,L2,perverse,2037,61558
step,base,L2,perverse,2038,65039
step,base,L2,perverse,2039,68716
step,base,L2,perverse,2040,67461
step,base,L2,perverse_low,2026,31232
step,base,L2,perverse_low,2027,32998
step,base,L2,perverse_low,2028,34864
step,base,L2,perverse_low,2029,36835
step,base,L2,perverse_low,2030,38918
step,base,L2,perverse_low,2031,41118
step,base,L2,perverse_low,2032,46034
step,base,L2,perverse_low,2033,48636
step,base,L2,perverse_low,2034,51774
step,base,L2,perverse_low,2035,54700
step,base,L2,perverse_low,2036,59006
step,base,L2,perverse_low,2037,62341
step,base,L2,perverse_low,2038,65866
step,base,L2,perverse_low,2039,69590
step,base,L2,perverse_low,2040,67461
step,base,L2,reform,2026,32210
step,base,L2,reform,2027,34497
step,base,L2,reform,2028,36938
step,base,L2,reform,2029,39546
step,base,L2,reform,2030,42330
step,base,L2,reform,2031,45303
step,base,L2,reform,2032,46275
step,base,L2,reform,2033,48922
step,base,L2,reform,2034,51218
step,base,L2,reform,2035,54056
step,base,L2,reform,2036,54931
step,base,L2,reform,2037,58037
step,base,L2,reform,2038,61318
step,base,L2,reform,2039,64786
step,base,L2,reform,2040,67461
step,base,L3,frictionless,2026,34626
step,base,L3,frictionless,2027,36584
step,base,L3,frictionless,2028,38652
step,base,L3,frictionless,2029,40838
step,base,L3,frictionless,2030,43147
step,base,L3,frictionless,2031,42167
step,base,L3,frictionless,2032,44551
step,base,L3,frictionless,2033,47070
step,base,L3,frictionless,2034,49732
step,base,L3,frictionless,2035,52544
step,base,L3,frictionless,2036,55514
step,base,L3,frictionless,2037,58653
step,base,L3,frictionless,2038,61970
step,base,L3,frictionless,2039,65473
step,base,L3,frictionless,2040,67461
step,base,L3,noresponse,2026,33188
step,base,L3,noresponse,2027,35065
step,base,L3,noresponse,2028,37047
step,base,L3,noresponse,2029,39142
step,base,L3,noresponse,2030,41355
step,base,L3,noresponse,2031,43693
step,base,L3,noresponse,2032,46164
step,base,L3,noresponse,2033,48774
step,base,L3,noresponse,2034,51532
step,base,L3,noresponse,2035,54445
step,base,L3,noresponse,2036,57524
step,base,L3,noresponse,2037,60776
step,base,L3,noresponse,2038,64212
step,base,L3,noresponse,2039,67843
step,base,L3,noresponse,2040,67461
step,base,L3,perverse,2026,32828
step,base,L3,perverse,2027,34685
step,base,L3,perverse,2028,36646
step,base,L3,perverse,2029,38718
step,base,L3,perverse,2030,40907
step,base,L3,perverse,2031,44074
step,base,L3,perverse,2032,46567
step,base,L3,perverse,2033,49200
step,base,L3,perverse,2034,51982
step,base,L3,perverse,2035,54920
step,base,L3,perverse,2036,58026
step,base,L3,perverse,2037,61307
step,base,L3,perverse,2038,64772
step,base,L3,perverse,2039,68436
step,base,L3,perverse,2040,67461
step,base,L3,perverse_low,2026,32469
step,base,L3,perverse_low,2027,34306
step,base,L3,perverse_low,2028,36244
step,base,L3,perverse_low,2029,38294
step,base,L3,perverse_low,2030,40459
step,base,L3,perverse_low,2031,44456
step,base,L3,perverse_low,2032,46970
step,base,L3,perverse_low,2033,49626
step,base,L3,perverse_low,2034,52432
step,base,L3,perverse_low,2035,55396
step,base,L3,perverse_low,2036,58529
step,base,L3,perverse_low,2037,61838
step,base,L3,perverse_low,2038,65333
step,base,L3,perverse_low,2039,69028
step,base,L3,perverse_low,2040,67461
step,base,L3,reform,2026,32828
step,base,L3,reform,2027,34856
step,base,L3,reform,2028,37007
step,base,L3,reform,2029,39290
step,base,L3,reform,2030,41713
step,base,L3,reform,2031,43216
step,base,L3,reform,2032,45478
step,base,L3,reform,2033,47858
step,base,L3,reform,2034,50362
step,base,L3,reform,2035,52995
step,base,L3,reform,2036,55765
step,base,L3,reform,2037,58918
step,base,L3,reform,2038,62250
step,base,L3,reform,2039,65769
step,base,L3,reform,2040,67461
step,base,L3C,frictionless,2026,34626
step,base,L3C,frictionless,2027,36584
step,base,L3C,frictionless,2028,38653
step,base,L3C,frictionless,2029,40838
step,base,L3C,frictionless,2030,43147
step,base,L3C,frictionless,2031,44053
step,base,L3C,frictionless,2032,46544
step,base,L3C,frictionless,2033,49175
step,base,L3C,frictionless,2034,51956
step,base,L3C,frictionless,2035,54893
step,base,L3C,frictionless,2036,57997
step,base,L3C,frictionless,2037,61276
step,base,L3C,frictionless,2038,64741
step,base,L3C,frictionless,2039,68401
step,base,L3C,frictionless,2040,67461
step,base,L3C,noresponse,2026,33188
step,base,L3C,noresponse,2027,35065
step,base,L3C,noresponse,2028,37047
step,base,L3C,noresponse,2029,39142
step,base,L3C,noresponse,2030,41355
step,base,L3C,noresponse,2031,43693
step,base,L3C,noresponse,2032,46164
step,base,L3C,noresponse,2033,48774
step,base,L3C,noresponse,2034,51532
step,base,L3C,noresponse,2035,54445
step,base,L3C,noresponse,2036,57524
step,base,L3C,noresponse,2037,60776
step,base,L3C,noresponse,2038,64212
step,base,L3C,noresponse,2039,67843
step,base,L3C,noresponse,2040,67461
step,base,L3C,perverse,2026,32828
step,base,L3C,perverse,2027,34685
step,base,L3C,perverse,2028,36646
step,base,L3C,perverse,2029,38718
step,base,L3C,perverse,2030,40907
step,base,L3C,perverse,2031,43603
step,base,L3C,perverse,2032,46069
step,base,L3C,perverse,2033,48674
step,base,L3C,perverse,2034,51426
step,base,L3C,perverse,2035,54333
step,base,L3C,perverse,2036,57406
step,base,L3C,perverse,2037,60651
step,base,L3C,perverse,2038,64080
step,base,L3C,perverse,2039,67704
step,base,L3C,perverse,2040,67461
step,base,L3C,perverse_low,2026,32469
step,base,L3C,perverse_low,2027,34306
step,base,L3C,perverse_low,2028,36244
step,base,L3C,perverse_low,2029,38294
step,base,L3C,perverse_low,2030,40459
step,base,L3C,perverse_low,2031,43513
step,base,L3C,perverse_low,2032,45974
step,base,L3C,perverse_low,2033,48574
step,base,L3C,perverse_low,2034,51320
step,base,L3C,perverse_low,2035,54221
step,base,L3C,perverse_low,2036,57288
step,base,L3C,perverse_low,2037,60526
step,base,L3C,perverse_low,2038,63948
step,base,L3C,perverse_low,2039,67564
step,base,L3C,perverse_low,2040,67461
step,base,L3C,reform,2026,32828
step,base,L3C,reform,2027,34856
step,base,L3C,reform,2028,37007
step,base,L3C,reform,2029,39290
step,base,L3C,reform,2030,41713
step,base,L3C,reform,2031,43806
step,base,L3C,reform,2032,46326
step,base,L3C,reform,2033,48990
step,base,L3C,reform,2034,51808
step,base,L3C,reform,2035,54787
step,base,L3C,reform,2036,57938
step,base,L3C,reform,2037,61214
step,base,L3C,reform,2038,64675
step,base,L3C,reform,2039,68331
step,base,L3C,reform,2040,67461
step,base,L4,frictionless,2026,37093
step,base,L4,frictionless,2027,39190
step,base,L4,frictionless,2028,41406
step,base,L4,frictionless,2029,43747
step,base,L4,frictionless,2030,46221
step,base,L4,frictionless,2031,43590
step,base,L4,frictionless,2032,46054
step,base,L4,frictionless,2033,48658
step,base,L4,frictionless,2034,51409
step,base,L4,frictionless,2035,54316
step,base,L4,frictionless,2036,57387
step,base,L4,frictionless,2037,60632
step,base,L4,frictionless,2038,64060
step,base,L4,frictionless,2039,67682
step,base,L4,frictionless,2040,67461
step,base,L4,noresponse,2026,33188
step,base,L4,noresponse,2027,35065
step,base,L4,noresponse,2028,37047
step,base,L4,noresponse,2029,39142
step,base,L4,noresponse,2030,41355
step,base,L4,noresponse,2031,43693
step,base,L4,noresponse,2032,46164
step,base,L4,noresponse,2033,48774
step,base,L4,noresponse,2034,51532
step,base,L4,noresponse,2035,54445
step,base,L4,noresponse,2036,57524
step,base,L4,noresponse,2037,60776
step,base,L4,noresponse,2038,64212
step,base,L4,noresponse,2039,67843
step,base,L4,noresponse,2040,67461
step,base,L4,perverse,2026,32212
step,base,L4,perverse,2027,34034
step,base,L4,perverse,2028,35957
step,base,L4,perverse,2029,37991
step,base,L4,perverse,2030,40138
step,base,L4,perverse,2031,43719
step,base,L4,perverse,2032,46192
step,base,L4,perverse,2033,48803
step,base,L4,perverse,2034,51563
step,base,L4,perverse,2035,54477
step,base,L4,perverse,2036,57558
step,base,L4,perverse,2037,60812
step,base,L4,perverse,2038,64250
step,base,L4,perverse,2039,67883
step,base,L4,perverse,2040,67461
step,base,L4,perverse_low,2026,31236
step,base,L4,perverse_low,2027,33002
step,base,L4,perverse_low,2028,34868
step,base,L4,perverse_low,2029,36840
step,base,L4,perverse_low,2030,38922
step,base,L4,perverse_low,2031,43744
step,base,L4,perverse_low,2032,46219
step,base,L4,perverse_low,2033,48832
step,base,L4,perverse_low,2034,51594
step,base,L4,perverse_low,2035,54510
step,base,L4,perverse_low,2036,57592
step,base,L4,perverse_low,2037,60848
step,base,L4,perverse_low,2038,64288
step,base,L4,perverse_low,2039,67924
step,base,L4,perverse_low,2040,67461
step,base,L4,reform,2026,32212
step,base,L4,reform,2027,34498
step,base,L4,reform,2028,36938
step,base,L4,reform,2029,39545
step,base,L4,reform,2030,42328
step,base,L4,reform,2031,43661
step,base,L4,reform,2032,46117
step,base,L4,reform,2033,48712
step,base,L4,reform,2034,51452
step,base,L4,reform,2035,54347
step,base,L4,reform,2036,57404
step,base,L4,reform,2037,60650
step,base,L4,reform,2038,64079
step,base,L4,reform,2039,67702
step,base,L4,reform,2040,67461
step,base,L_EU,frictionless,2026,40956
step,base,L_EU,frictionless,2027,43271
step,base,L_EU,frictionless,2028,45718
step,base,L_EU,frictionless,2029,48303
step,base,L_EU,frictionless,2030,51034
step,base,L_EU,frictionless,2031,53919
step,base,L_EU,frictionless,2032,54216
step,base,L_EU,frictionless,2033,54361
step,base,L_EU,frictionless,2034,54805
step,base,L_EU,frictionless,2035,57904
step,base,L_EU,frictionless,2036,61178
step,base,L_EU,frictionless,2037,64637
step,base,L_EU,frictionless,2038,68291
step,base,L_EU,frictionless,2039,68569
step,base,L_EU,frictionless,2040,67461
step,base,L_EU,noresponse,2026,33188
step,base,L_EU,noresponse,2027,35065
step,base,L_EU,noresponse,2028,37047
step,base,L_EU,noresponse,2029,39142
step,base,L_EU,noresponse,2030,41355
step,base,L_EU,noresponse,2031,43693
step,base,L_EU,noresponse,2032,46164
step,base,L_EU,noresponse,2033,48774
step,base,L_EU,noresponse,2034,51532
step,base,L_EU,noresponse,2035,54445
step,base,L_EU,noresponse,2036,57524
step,base,L_EU,noresponse,2037,60776
step,base,L_EU,noresponse,2038,64212
step,base,L_EU,noresponse,2039,67843
step,base,L_EU,noresponse,2040,67461
step,base,L_EU,perverse,2026,31246
step,base,L_EU,perverse,2027,33014
step,base,L_EU,perverse,2028,34879
step,base,L_EU,perverse,2029,36852
step,base,L_EU,perverse,2030,38935
step,base,L_EU,perverse,2031,41136
step,base,L_EU,perverse,2032,44151
step,base,L_EU,perverse,2033,47377
step,base,L_EU,perverse,2034,50714
step,base,L_EU,perverse,2035,53580
step,base,L_EU,perverse,2036,56610
step,base,L_EU,perverse,2037,59811
step,base,L_EU,perverse,2038,63192
step,base,L_EU,perverse,2039,67662
step,base,L_EU,perverse,2040,67461
step,base,L_EU,perverse_low,2026,29304
step,base,L_EU,perverse_low,2027,30962
step,base,L_EU,perverse_low,2028,32712
step,base,L_EU,perverse_low,2029,34562
step,base,L_EU,perverse_low,2030,36516
step,base,L_EU,perverse_low,2031,38580
step,base,L_EU,perverse_low,2032,42138
step,base,L_EU,perverse_low,2033,45980
step,base,L_EU,perverse_low,2034,49896
step,base,L_EU,perverse_low,2035,52716
step,base,L_EU,perverse_low,2036,55697
step,base,L_EU,perverse_low,2037,58846
step,base,L_EU,perverse_low,2038,62172
step,base,L_EU,perverse_low,2039,67480
step,base,L_EU,perverse_low,2040,67461
step,base,L_EU,reform,2026,31246
step,base,L_EU,reform,2027,33937
step,base,L_EU,reform,2028,36830
step,base,L_EU,reform,2029,39944
step,base,L_EU,reform,2030,43291
step,base,L_EU,reform,2031,46889
step,base,L_EU,reform,2032,49586
step,base,L_EU,reform,2033,51777
step,base,L_EU,reform,2034,53659
step,base,L_EU,reform,2035,57082
step,base,L_EU,reform,2036,60721
step,base,L_EU,reform,2037,64154
step,base,L_EU,reform,2038,67781
step,base,L_EU,reform,2039,68478
step,base,L_EU,reform,2040,67461
step,base,L_C,frictionless,2026,36914
step,base,L_C,frictionless,2027,39001
step,base,L_C,frictionless,2028,41206
step,base,L_C,frictionless,2029,43536
step,base,L_C,frictionless,2030,45998
step,base,L_C,frictionless,2031,48599
step,base,L_C,frictionless,2032,51346
step,base,L_C,frictionless,2033,54250
step,base,L_C,frictionless,2034,55215
step,base,L_C,frictionless,2035,58337
step,base,L_C,frictionless,2036,61635
step,base,L_C,frictionless,2037,65120
step,base,L_C,frictionless,2038,68802
step,base,L_C,frictionless,2039,68569
step,base,L_C,frictionless,2040,67461
step,base,L_C,noresponse,2026,33188
step,base,L_C,noresponse,2027,35065
step,base,L_C,noresponse,2028,37047
step,base,L_C,noresponse,2029,39142
step,base,L_C,noresponse,2030,41355
step,base,L_C,noresponse,2031,43693
step,base,L_C,noresponse,2032,46164
step,base,L_C,noresponse,2033,48774
step,base,L_C,noresponse,2034,51532
step,base,L_C,noresponse,2035,54445
step,base,L_C,noresponse,2036,57524
step,base,L_C,noresponse,2037,60776
step,base,L_C,noresponse,2038,64212
step,base,L_C,noresponse,2039,67843
step,base,L_C,noresponse,2040,67461
step,base,L_C,perverse,2026,32256
step,base,L_C,perverse,2027,34081
step,base,L_C,perverse,2028,36007
step,base,L_C,perverse,2029,38044
step,base,L_C,perverse,2030,40194
step,base,L_C,perverse,2031,42466
step,base,L_C,perverse,2032,44868
step,base,L_C,perverse,2033,47405
step,base,L_C,perverse,2034,50611
step,base,L_C,perverse,2035,53472
step,base,L_C,perverse,2036,56496
step,base,L_C,perverse,2037,59690
step,base,L_C,perverse,2038,63064
step,base,L_C,perverse,2039,67662
step,base,L_C,perverse,2040,67461
step,base,L_C,perverse_low,2026,31325
step,base,L_C,perverse_low,2027,33097
step,base,L_C,perverse_low,2028,34968
step,base,L_C,perverse_low,2029,36945
step,base,L_C,perverse_low,2030,39034
step,base,L_C,perverse_low,2031,41240
step,base,L_C,perverse_low,2032,43573
step,base,L_C,perverse_low,2033,46036
step,base,L_C,perverse_low,2034,49690
step,base,L_C,perverse_low,2035,52499
step,base,L_C,perverse_low,2036,55468
step,base,L_C,perverse_low,2037,58604
step,base,L_C,perverse_low,2038,61917
step,base,L_C,perverse_low,2039,67480
step,base,L_C,perverse_low,2040,67461
step,base,L_C,reform,2026,32256
step,base,L_C,reform,2027,34524
step,base,L_C,reform,2028,36943
step,base,L_C,reform,2029,39526
step,base,L_C,reform,2030,42284
step,base,L_C,reform,2031,45226
step,base,L_C,reform,2032,48366
step,base,L_C,reform,2033,51717
step,base,L_C,reform,2034,53926
step,base,L_C,reform,2035,57413
step,base,L_C,reform,2036,61121
step,base,L_C,reform,2037,64577
step,base,L_C,reform,2038,68228
step,base,L_C,reform,2039,68478
step,base,L_C,reform,2040,67461
step,base,L_QB,frictionless,2026,44598
step,base,L_QB,frictionless,2027,47119
step,base,L_QB,frictionless,2028,49783
step,base,L_QB,frictionless,2029,52598
step,base,L_QB,frictionless,2030,55572
step,base,L_QB,frictionless,2031,58714
step,base,L_QB,frictionless,2032,62034
step,base,L_QB,frictionless,2033,65541
step,base,L_QB,frictionless,2034,69247
step,base,L_QB,frictionless,2035,73162
step,base,L_QB,frictionless,2036,77299
step,base,L_QB,frictionless,2037,81669
step,base,L_QB,frictionless,2038,86287
step,base,L_QB,frictionless,2039,91166
step,base,L_QB,frictionless,2040,89767
step,base,L_QB,noresponse,2026,33188
step,base,L_QB,noresponse,2027,35065
step,base,L_QB,noresponse,2028,37047
step,base,L_QB,noresponse,2029,39142
step,base,L_QB,noresponse,2030,41355
step,base,L_QB,noresponse,2031,43693
step,base,L_QB,noresponse,2032,46164
step,base,L_QB,noresponse,2033,48774
step,base,L_QB,noresponse,2034,51532
step,base,L_QB,noresponse,2035,54445
step,base,L_QB,noresponse,2036,57524
step,base,L_QB,noresponse,2037,60776
step,base,L_QB,noresponse,2038,64212
step,base,L_QB,noresponse,2039,67843
step,base,L_QB,noresponse,2040,67461
step,base,L_QB,perverse,2026,30336
step,base,L_QB,perverse,2027,32052
step,base,L_QB,perverse,2028,33863
step,base,L_QB,perverse,2029,35778
step,base,L_QB,perverse,2030,37801
step,base,L_QB,perverse,2031,39938
step,base,L_QB,perverse,2032,42196
step,base,L_QB,perverse,2033,44582
step,base,L_QB,perverse,2034,47103
step,base,L_QB,perverse,2035,49766
step,base,L_QB,perverse,2036,52580
step,base,L_QB,perverse,2037,55553
step,base,L_QB,perverse,2038,58693
step,base,L_QB,perverse,2039,62012
step,base,L_QB,perverse,2040,61884
step,base,L_QB,perverse_low,2026,27483
step,base,L_QB,perverse_low,2027,29038
step,base,L_QB,perverse_low,2028,30679
step,base,L_QB,perverse_low,2029,32414
step,base,L_QB,perverse_low,2030,34246
step,base,L_QB,perverse_low,2031,36182
step,base,L_QB,perverse_low,2032,38229
step,base,L_QB,perverse_low,2033,40390
step,base,L_QB,perverse_low,2034,42674
step,base,L_QB,perverse_low,2035,45086
step,base,L_QB,perverse_low,2036,47636
step,base,L_QB,perverse_low,2037,50330
step,base,L_QB,perverse_low,2038,53174
step,base,L_QB,perverse_low,2039,56182
step,base,L_QB,perverse_low,2040,56308
step,base,L_QB,reform,2026,30336
step,base,L_QB,reform,2027,33408
step,base,L_QB,reform,2028,36729
step,base,L_QB,reform,2029,40319
step,base,L_QB,reform,2030,44198
step,base,L_QB,reform,2031,48387
step,base,L_QB,reform,2032,52909
step,base,L_QB,reform,2033,57786
step,base,L_QB,reform,2034,63047
step,base,L_QB,reform,2035,68717
step,base,L_QB,reform,2036,74827
step,base,L_QB,reform,2037,79057
step,base,L_QB,reform,2038,83528
step,base,L_QB,reform,2039,88251
step,base,L_QB,reform,2040,86979
step,middle,L1,frictionless,2026,43965
step,middle,L1,frictionless,2027,46451
step,middle,L1,frictionless,2028,49077
step,middle,L1,frictionless,2029,51852
step,middle,L1,frictionless,2030,54784
step,middle,L1,frictionless,2031,57881
step,middle,L1,frictionless,2032,61154
step,middle,L1,frictionless,2033,64612
step,middle,L1,frictionless,2034,68265
step,middle,L1,frictionless,2035,72124
step,middle,L1,frictionless,2036,76202
step,middle,L1,frictionless,2037,80511
step,middle,L1,frictionless,2038,82667
step,middle,L1,frictionless,2039,83266
step,middle,L1,frictionless,2040,83487
step,middle,L1,noresponse,2026,41175
step,middle,L1,noresponse,2027,43503
step,middle,L1,noresponse,2028,45962
step,middle,L1,noresponse,2029,48561
step,middle,L1,noresponse,2030,51307
step,middle,L1,noresponse,2031,54208
step,middle,L1,noresponse,2032,57273
step,middle,L1,noresponse,2033,60511
step,middle,L1,noresponse,2034,63932
step,middle,L1,noresponse,2035,67547
step,middle,L1,noresponse,2036,71366
step,middle,L1,noresponse,2037,75401
step,middle,L1,noresponse,2038,79664
step,middle,L1,noresponse,2039,84169
step,middle,L1,noresponse,2040,88928
step,middle,L1,perverse,2026,40478
step,middle,L1,perverse,2027,42766
step,middle,L1,perverse,2028,45183
step,middle,L1,perverse,2029,47738
step,middle,L1,perverse,2030,50438
step,middle,L1,perverse,2031,53290
step,middle,L1,perverse,2032,56303
step,middle,L1,perverse,2033,59486
step,middle,L1,perverse,2034,62849
step,middle,L1,perverse,2035,66403
step,middle,L1,perverse,2036,70157
step,middle,L1,perverse,2037,74124
step,middle,L1,perverse,2038,78913
step,middle,L1,perverse,2039,84395
step,middle,L1,perverse,2040,90288
step,middle,L1,perverse_low,2026,39780
step,middle,L1,perverse_low,2027,42029
step,middle,L1,perverse_low,2028,44404
step,middle,L1,perverse_low,2029,46916
step,middle,L1,perverse_low,2030,49568
step,middle,L1,perverse_low,2031,52372
step,middle,L1,perverse_low,2032,55332
step,middle,L1,perverse_low,2033,58460
step,middle,L1,perverse_low,2034,61766
step,middle,L1,perverse_low,2035,65258
step,middle,L1,perverse_low,2036,68948
step,middle,L1,perverse_low,2037,72846
step,middle,L1,perverse_low,2038,78162
step,middle,L1,perverse_low,2039,84620
step,middle,L1,perverse_low,2040,91648
step,middle,L1,reform,2026,40478
step,middle,L1,reform,2027,43098
step,middle,L1,reform,2028,45884
step,middle,L1,reform,2029,48849
step,middle,L1,reform,2030,52002
step,middle,L1,reform,2031,55356
step,middle,L1,reform,2032,58922
step,middle,L1,reform,2033,62715
step,middle,L1,reform,2034,66748
step,middle,L1,reform,2035,71037
step,middle,L1,reform,2036,75598
